Subject,Condition,StimACC,StimRT
1403,Irrelevant Faces,1,534
1403,Relevant Scenes,0,622
1403,Irrelevant Faces,1,518
1403,Irrelevant Faces,1,519
1403,Relevant Scenes,1,567
1403,Categorize Faces,1,433
1403,Categorize Faces,1,425
1403,Categorize Scenes,1,545
1403,Categorize Faces,1,450
1403,Categorize Faces,1,458
1403,Categorize Faces,1,426
1403,Categorize Scenes,1,474
1403,Categorize Scenes,1,474
1403,Categorize Faces,1,427
1403,Categorize Scenes,1,539
1403,Categorize Scenes,1,587
1403,Categorize Faces,1,452
1403,Categorize Scenes,1,596
1403,Categorize Scenes,1,583
1403,Categorize Scenes,1,632
1403,Categorize Faces,1,560
1403,Categorize Scenes,1,567
1403,Categorize Faces,1,408
1403,Categorize Faces,1,448
1403,Categorize Scenes,1,520
1403,Both Faces,1,413
1403,Both Faces,1,581
1403,Both Scenes,1,597
1403,Both Faces,1,822
1403,Both Faces,1,862
1403,Both Faces,1,622
1403,Both Scenes,0,775
1403,Both Scenes,1,743
1403,Both Faces,1,1047
1403,Both Scenes,1,928
1403,Both Scenes,1,912
1403,Both Faces,1,839
1403,Both Scenes,1,1240
1403,Both Scenes,1,1160
1403,Both Scenes,1,937
1403,Both Faces,1,1025
1403,Both Scenes,1,1026
1403,Both Faces,0,858
1403,Both Faces,1,738
1403,Both Scenes,1,1074
1403,Relevant Faces,1,615
1403,Relevant Faces,1,647
1403,Irrelevant Scenes,1,839
1403,Relevant Faces,1,832
1403,Relevant Faces,1,936
1403,Relevant Faces,1,1055
1403,Irrelevant Scenes,1,480
1403,Irrelevant Scenes,1,472
1403,Relevant Faces,1,913
1403,Irrelevant Scenes,1,473
1403,Irrelevant Scenes,1,465
1403,Relevant Faces,1,826
1403,Irrelevant Scenes,1,514
1403,Irrelevant Scenes,1,418
1403,Irrelevant Scenes,1,467
1403,Relevant Faces,1,546
1403,Irrelevant Scenes,1,443
1403,Relevant Faces,1,731
1403,Relevant Faces,1,587
1403,Irrelevant Scenes,1,452
1403,Categorize Faces,1,467
1403,Categorize Faces,1,419
1403,Categorize Scenes,1,547
1403,Categorize Faces,1,475
1403,Categorize Faces,1,452
1403,Categorize Faces,1,475
1403,Categorize Scenes,1,508
1403,Categorize Faces,1,468
1403,Categorize Faces,1,468
1403,Categorize Scenes,1,541
1403,Categorize Scenes,1,501
1403,Categorize Faces,1,461
1403,Categorize Scenes,1,582
1403,Categorize Faces,1,398
1403,Categorize Scenes,1,702
1403,Categorize Scenes,1,639
1403,Categorize Scenes,1,503
1403,Categorize Faces,1,463
1403,Categorize Scenes,1,511
1403,Categorize Scenes,1,535
1403,Both Faces,1,524
1403,Both Faces,1,676
1403,Both Scenes,1,780
1403,Both Faces,1,900
1403,Both Faces,1,797
1403,Both Faces,1,805
1403,Both Scenes,1,846
1403,Both Faces,1,678
1403,Both Faces,1,806
1403,Both Scenes,1,775
1403,Both Scenes,1,846
1403,Both Faces,1,959
1403,Both Scenes,1,775
1403,Both Faces,1,719
1403,Both Scenes,1,672
1403,Both Scenes,1,920
1403,Both Scenes,1,697
1403,Both Faces,1,1281
1403,Both Scenes,1,809
1403,Both Scenes,1,881
1403,Relevant Faces,1,582
1403,Relevant Faces,0,606
1403,Irrelevant Scenes,1,1022
1403,Relevant Faces,1,574
1403,Relevant Faces,1,759
1403,Relevant Faces,1,782
1403,Irrelevant Scenes,1,383
1403,Relevant Faces,1,663
1403,Relevant Faces,1,696
1403,Irrelevant Scenes,1,696
1403,Irrelevant Scenes,1,736
1403,Relevant Faces,1,649
1403,Irrelevant Scenes,1,361
1403,Relevant Faces,1,457
1403,Irrelevant Scenes,1,474
1403,Irrelevant Scenes,1,457
1403,Irrelevant Scenes,1,370
1403,Relevant Faces,1,538
1403,Irrelevant Scenes,1,354
1403,Irrelevant Scenes,1,402
1403,Irrelevant Faces,1,474
1403,Irrelevant Faces,1,386
1403,Relevant Scenes,1,466
1403,Irrelevant Faces,1,578
1403,Irrelevant Faces,1,579
1403,Irrelevant Faces,1,459
1403,Relevant Scenes,1,652
1403,Irrelevant Faces,1,396
1403,Irrelevant Faces,1,444
1403,Relevant Scenes,1,653
1403,Relevant Scenes,1,652
1403,Irrelevant Faces,1,460
1403,Relevant Scenes,1,501
1403,Irrelevant Faces,1,477
1403,Relevant Scenes,1,589
1403,Relevant Scenes,1,598
1403,Relevant Scenes,1,614
1403,Irrelevant Faces,1,471
1403,Relevant Scenes,1,535
1403,Relevant Scenes,1,495
1403,Both Scenes,1,653
1403,Both Scenes,1,653
1403,Both Faces,1,781
1403,Both Scenes,1,854
1403,Both Scenes,1,678
1403,Both Scenes,1,710
1403,Both Faces,1,727
1403,Both Scenes,1,799
1403,Both Faces,1,759
1403,Both Scenes,1,664
1403,Both Scenes,1,967
1403,Both Faces,1,576
1403,Both Faces,1,768
1403,Both Scenes,1,808
1403,Both Faces,1,753
1403,Both Faces,1,697
1403,Both Faces,1,825
1403,Both Scenes,1,850
1403,Both Faces,1,682
1403,Both Faces,1,778
1403,Irrelevant Scenes,1,425
1403,Irrelevant Scenes,1,441
1403,Relevant Faces,1,394
1403,Irrelevant Scenes,1,618
1403,Irrelevant Scenes,0,0
1403,Irrelevant Scenes,1,450
1403,Relevant Faces,1,730
1403,Irrelevant Scenes,1,355
1403,Relevant Faces,1,675
1403,Irrelevant Scenes,1,435
1403,Irrelevant Scenes,1,468
1403,Relevant Faces,1,540
1403,Relevant Faces,1,692
1403,Irrelevant Scenes,1,493
1403,Relevant Faces,1,621
1403,Relevant Faces,1,565
1403,Relevant Faces,1,701
1403,Irrelevant Scenes,1,373
1403,Relevant Faces,1,686
1403,Relevant Faces,1,622
1403,Relevant Scenes,1,563
1403,Relevant Scenes,1,699
1403,Irrelevant Faces,1,523
1403,Relevant Scenes,1,604
1403,Relevant Scenes,1,612
1403,Relevant Scenes,1,524
1403,Irrelevant Faces,1,524
1403,Relevant Scenes,1,565
1403,Irrelevant Faces,1,485
1403,Relevant Scenes,1,390
1403,Relevant Scenes,1,630
1403,Irrelevant Faces,1,525
1403,Irrelevant Faces,1,374
1403,Relevant Scenes,1,470
1403,Irrelevant Faces,1,486
1403,Irrelevant Faces,1,447
1403,Irrelevant Faces,1,447
1403,Relevant Scenes,1,640
1403,Irrelevant Faces,1,384
1403,Irrelevant Faces,1,368
1403,Categorize Scenes,0,434
1403,Categorize Scenes,1,1026
1403,Categorize Faces,1,522
1403,Categorize Scenes,1,595
1403,Categorize Scenes,1,451
1403,Categorize Scenes,1,468
1403,Categorize Faces,1,427
1403,Categorize Scenes,1,419
1403,Categorize Faces,1,412
1403,Categorize Scenes,1,476
1403,Categorize Scenes,1,461
1403,Categorize Faces,1,525
1403,Categorize Faces,1,453
1403,Categorize Scenes,1,470
1403,Categorize Faces,1,446
1403,Categorize Faces,1,493
1403,Categorize Faces,1,494
1403,Categorize Scenes,1,638
1403,Categorize Faces,1,494
1403,Categorize Faces,1,487
1403,Irrelevant Scenes,0,761
1403,Irrelevant Scenes,1,424
1403,Relevant Faces,1,465
1403,Irrelevant Scenes,0,777
1403,Relevant Faces,1,729
1403,Relevant Faces,1,866
1403,Irrelevant Scenes,1,698
1403,Irrelevant Scenes,1,466
1403,Relevant Faces,1,651
1403,Relevant Faces,1,563
1403,Relevant Faces,1,739
1403,Irrelevant Scenes,1,467
1403,Relevant Faces,1,1075
1403,Relevant Faces,1,828
1403,Relevant Faces,1,652
1403,Irrelevant Scenes,1,493
1403,Irrelevant Scenes,1,493
1403,Irrelevant Scenes,1,485
1403,Relevant Faces,1,557
1403,Irrelevant Scenes,1,366
1403,Relevant Scenes,1,981
1403,Relevant Scenes,1,685
1403,Irrelevant Faces,1,533
1403,Relevant Scenes,1,502
1403,Irrelevant Faces,1,526
1403,Irrelevant Faces,1,478
1403,Relevant Scenes,1,694
1403,Relevant Scenes,1,622
1403,Irrelevant Faces,1,454
1403,Irrelevant Faces,1,383
1403,Irrelevant Faces,1,399
1403,Relevant Scenes,1,624
1403,Irrelevant Faces,1,408
1403,Irrelevant Faces,1,416
1403,Irrelevant Faces,1,433
1403,Relevant Scenes,1,737
1403,Relevant Scenes,1,633
1403,Relevant Scenes,0,425
1403,Irrelevant Faces,1,393
1403,Relevant Scenes,1,618
1403,Categorize Scenes,1,736
1403,Categorize Scenes,1,609
1403,Categorize Faces,1,481
1403,Categorize Scenes,1,554
1403,Categorize Faces,1,506
1403,Categorize Faces,1,522
1403,Categorize Scenes,1,578
1403,Categorize Scenes,1,475
1403,Categorize Faces,1,547
1403,Categorize Faces,1,571
1403,Categorize Faces,1,500
1403,Categorize Scenes,1,595
1403,Categorize Faces,1,439
1403,Categorize Faces,1,431
1403,Categorize Faces,1,431
1403,Categorize Scenes,1,615
1403,Categorize Scenes,1,600
1403,Categorize Scenes,1,608
1403,Categorize Faces,1,480
1403,Categorize Scenes,1,545
1403,Both Scenes,1,443
1403,Both Scenes,1,675
1403,Both Faces,1,675
1403,Both Scenes,1,916
1403,Both Faces,1,708
1403,Both Faces,1,644
1403,Both Scenes,1,612
1403,Both Scenes,1,764
1403,Both Faces,1,756
1403,Both Faces,1,557
1403,Both Faces,1,813
1403,Both Scenes,1,837
1403,Both Faces,1,814
1403,Both Faces,1,606
1403,Both Faces,1,775
1403,Both Scenes,1,879
1403,Both Scenes,1,638
1403,Both Scenes,1,623
1403,Both Faces,1,623
1403,Both Scenes,1,639
1404,Irrelevant Scenes,1,657
1404,Relevant Faces,1,793
1404,Relevant Faces,0,493
1404,Irrelevant Scenes,1,450
1404,Relevant Faces,1,594
1404,Irrelevant Scenes,1,378
1404,Irrelevant Scenes,1,434
1404,Irrelevant Scenes,1,395
1404,Relevant Faces,1,651
1404,Irrelevant Scenes,1,379
1404,Irrelevant Scenes,1,388
1404,Relevant Faces,1,644
1404,Irrelevant Scenes,1,388
1404,Irrelevant Scenes,1,381
1404,Relevant Faces,1,781
1404,Relevant Faces,1,525
1404,Relevant Faces,1,565
1404,Irrelevant Scenes,1,469
1404,Relevant Faces,1,693
1404,Relevant Faces,1,734
1404,Relevant Scenes,1,786
1404,Irrelevant Faces,1,650
1404,Irrelevant Faces,1,451
1404,Relevant Scenes,1,507
1404,Irrelevant Faces,1,395
1404,Relevant Scenes,1,476
1404,Relevant Scenes,1,388
1404,Relevant Scenes,1,525
1404,Irrelevant Faces,1,621
1404,Relevant Scenes,1,621
1404,Relevant Scenes,1,645
1404,Irrelevant Faces,1,557
1404,Relevant Scenes,1,549
1404,Relevant Scenes,1,534
1404,Irrelevant Faces,1,398
1404,Irrelevant Faces,1,415
1404,Irrelevant Faces,1,503
1404,Relevant Scenes,1,567
1404,Irrelevant Faces,1,575
1404,Irrelevant Faces,1,472
1404,Categorize Scenes,1,906
1404,Categorize Faces,1,506
1404,Categorize Faces,1,522
1404,Categorize Scenes,1,458
1404,Categorize Faces,1,427
1404,Categorize Scenes,1,493
1404,Categorize Scenes,1,523
1404,Categorize Scenes,1,443
1404,Categorize Faces,1,563
1404,Categorize Scenes,0,444
1404,Categorize Scenes,1,588
1404,Categorize Faces,1,572
1404,Categorize Scenes,1,573
1404,Categorize Scenes,1,549
1404,Categorize Faces,1,542
1404,Categorize Faces,1,493
1404,Categorize Faces,1,429
1404,Categorize Scenes,1,766
1404,Categorize Faces,0,390
1404,Categorize Faces,1,422
1404,Both Scenes,1,299
1404,Both Faces,1,523
1404,Both Faces,1,923
1404,Both Scenes,1,563
1404,Both Faces,1,740
1404,Both Scenes,1,588
1404,Both Scenes,1,749
1404,Both Scenes,1,597
1404,Both Faces,1,797
1404,Both Scenes,1,582
1404,Both Scenes,1,813
1404,Both Faces,1,654
1404,Both Scenes,1,870
1404,Both Scenes,1,654
1404,Both Faces,0,551
1404,Both Faces,1,711
1404,Both Faces,0,511
1404,Both Scenes,1,824
1404,Both Faces,1,752
1404,Both Faces,1,680
1404,Irrelevant Faces,1,475
1404,Irrelevant Faces,1,427
1404,Relevant Scenes,1,540
1404,Irrelevant Faces,1,412
1404,Irrelevant Faces,1,476
1404,Irrelevant Faces,1,453
1404,Relevant Scenes,1,573
1404,Relevant Scenes,1,548
1404,Irrelevant Faces,1,445
1404,Relevant Scenes,1,509
1404,Relevant Scenes,1,557
1404,Irrelevant Faces,1,502
1404,Relevant Scenes,1,550
1404,Relevant Scenes,1,966
1404,Relevant Scenes,1,575
1404,Irrelevant Faces,1,455
1404,Relevant Scenes,1,599
1404,Irrelevant Faces,1,535
1404,Irrelevant Faces,1,583
1404,Relevant Scenes,1,568
1404,Categorize Faces,1,400
1404,Categorize Faces,1,527
1404,Categorize Scenes,1,447
1404,Categorize Faces,1,464
1404,Categorize Faces,1,432
1404,Categorize Faces,1,432
1404,Categorize Scenes,1,681
1404,Categorize Scenes,1,337
1404,Categorize Faces,1,513
1404,Categorize Scenes,1,730
1404,Categorize Scenes,1,426
1404,Categorize Faces,1,507
1404,Categorize Scenes,1,658
1404,Categorize Scenes,1,730
1404,Categorize Scenes,1,771
1404,Categorize Faces,1,451
1404,Categorize Scenes,1,539
1404,Categorize Faces,1,668
1404,Categorize Faces,1,540
1404,Categorize Scenes,1,477
1404,Both Faces,1,532
1404,Both Faces,1,604
1404,Both Scenes,0,524
1404,Both Faces,1,717
1404,Both Faces,1,653
1404,Both Faces,1,589
1404,Both Scenes,1,701
1404,Both Scenes,1,845
1404,Both Faces,1,717
1404,Both Scenes,1,590
1404,Both Scenes,1,1046
1404,Both Faces,1,766
1404,Both Scenes,1,559
1404,Both Scenes,1,943
1404,Both Scenes,1,704
1404,Both Faces,1,784
1404,Both Scenes,1,599
1404,Both Faces,0,680
1404,Both Faces,1,912
1404,Both Scenes,1,648
1404,Relevant Faces,1,461
1404,Relevant Faces,1,605
1404,Irrelevant Scenes,1,629
1404,Relevant Faces,1,830
1404,Relevant Faces,1,494
1404,Relevant Faces,1,822
1404,Irrelevant Scenes,1,775
1404,Irrelevant Scenes,1,695
1404,Relevant Faces,1,575
1404,Irrelevant Scenes,1,664
1404,Irrelevant Scenes,0,0
1404,Relevant Faces,1,536
1404,Irrelevant Scenes,1,632
1404,Irrelevant Scenes,1,440
1404,Irrelevant Scenes,1,473
1404,Relevant Faces,1,433
1404,Irrelevant Scenes,1,506
1404,Relevant Faces,0,834
1404,Relevant Faces,1,506
1404,Irrelevant Scenes,1,634
1404,Categorize Faces,1,568
1404,Categorize Faces,1,488
1404,Categorize Scenes,1,489
1404,Categorize Faces,1,465
1404,Categorize Faces,1,585
1404,Categorize Faces,1,426
1404,Categorize Scenes,0,346
1404,Categorize Faces,1,497
1404,Categorize Faces,1,498
1404,Categorize Scenes,1,578
1404,Categorize Scenes,1,467
1404,Categorize Faces,1,483
1404,Categorize Scenes,1,611
1404,Categorize Faces,1,468
1404,Categorize Scenes,1,524
1404,Categorize Scenes,1,572
1404,Categorize Scenes,1,533
1404,Categorize Faces,1,836
1404,Categorize Scenes,1,468
1404,Categorize Scenes,1,549
1404,Both Faces,1,445
1404,Both Faces,1,596
1404,Both Scenes,1,672
1404,Both Faces,1,727
1404,Both Faces,1,648
1404,Both Faces,1,560
1404,Both Scenes,1,945
1404,Both Faces,1,1025
1404,Both Faces,0,697
1404,Both Scenes,1,602
1404,Both Scenes,1,754
1404,Both Faces,0,1545
1404,Both Scenes,1,666
1404,Both Faces,1,690
1404,Both Scenes,1,794
1404,Both Scenes,1,571
1404,Both Scenes,1,587
1404,Both Faces,1,1428
1404,Both Scenes,1,628
1404,Both Scenes,1,708
1404,Relevant Faces,1,550
1404,Relevant Faces,0,902
1404,Irrelevant Scenes,1,686
1404,Relevant Faces,1,655
1404,Relevant Faces,1,503
1404,Relevant Faces,1,808
1404,Irrelevant Scenes,1,815
1404,Relevant Faces,1,543
1404,Relevant Faces,1,656
1404,Irrelevant Scenes,1,720
1404,Irrelevant Scenes,1,593
1404,Relevant Faces,1,801
1404,Irrelevant Scenes,1,801
1404,Relevant Faces,1,481
1404,Irrelevant Scenes,0,0
1404,Irrelevant Scenes,1,426
1404,Irrelevant Scenes,1,411
1404,Relevant Faces,0,882
1404,Irrelevant Scenes,1,570
1404,Irrelevant Scenes,1,442
1404,Irrelevant Faces,1,509
1404,Irrelevant Faces,1,573
1404,Relevant Scenes,1,637
1404,Irrelevant Faces,1,469
1404,Irrelevant Faces,1,558
1404,Irrelevant Faces,1,486
1404,Relevant Scenes,1,470
1404,Irrelevant Faces,1,599
1404,Irrelevant Faces,1,575
1404,Relevant Scenes,1,576
1404,Relevant Scenes,1,656
1404,Irrelevant Faces,1,480
1404,Relevant Scenes,0,825
1404,Irrelevant Faces,1,496
1404,Relevant Scenes,1,448
1404,Relevant Scenes,1,697
1404,Relevant Scenes,1,521
1404,Irrelevant Faces,1,537
1404,Relevant Scenes,0,794
1404,Relevant Scenes,1,578
1404,Both Scenes,1,716
1404,Both Scenes,1,700
1404,Both Faces,1,508
1404,Both Scenes,1,596
1404,Both Scenes,1,615
1404,Both Scenes,1,735
1404,Both Faces,1,583
1404,Both Scenes,1,495
1404,Both Faces,1,568
1404,Both Scenes,1,752
1404,Both Scenes,1,769
1404,Both Faces,1,761
1404,Both Faces,1,705
1404,Both Scenes,1,537
1404,Both Faces,1,497
1404,Both Faces,1,794
1404,Both Faces,1,594
1404,Both Scenes,0,610
1404,Both Faces,1,522
1404,Both Faces,1,995
1404,Irrelevant Scenes,1,661
1404,Irrelevant Scenes,1,533
1404,Relevant Faces,1,589
1404,Irrelevant Scenes,1,670
1404,Irrelevant Scenes,1,582
1404,Irrelevant Scenes,1,734
1404,Relevant Faces,0,583
1404,Irrelevant Scenes,1,911
1404,Relevant Faces,0,0
1404,Irrelevant Scenes,1,463
1404,Irrelevant Scenes,1,631
1404,Relevant Faces,1,663
1404,Relevant Faces,1,576
1404,Irrelevant Scenes,1,376
1404,Relevant Faces,1,641
1404,Relevant Faces,1,457
1404,Relevant Faces,1,529
1404,Irrelevant Scenes,1,442
1404,Relevant Faces,1,522
1404,Relevant Faces,1,737
1404,Relevant Scenes,1,553
1404,Relevant Scenes,1,610
1404,Irrelevant Faces,1,493
1404,Relevant Scenes,1,674
1404,Relevant Scenes,1,594
1404,Relevant Scenes,1,834
1404,Irrelevant Faces,1,555
1404,Relevant Scenes,1,659
1404,Irrelevant Faces,0,0
1404,Relevant Scenes,1,1028
1404,Relevant Scenes,1,540
1404,Irrelevant Faces,1,452
1404,Irrelevant Faces,1,461
1404,Relevant Scenes,1,604
1404,Irrelevant Faces,1,476
1404,Irrelevant Faces,1,477
1404,Irrelevant Faces,1,549
1404,Relevant Scenes,0,582
1404,Irrelevant Faces,1,486
1404,Irrelevant Faces,1,502
1404,Categorize Scenes,1,579
1404,Categorize Scenes,1,787
1404,Categorize Faces,1,515
1404,Categorize Scenes,1,556
1404,Categorize Scenes,1,444
1404,Categorize Scenes,1,780
1404,Categorize Faces,0,0
1404,Categorize Scenes,1,573
1404,Categorize Faces,1,620
1404,Categorize Scenes,0,0
1404,Categorize Scenes,0,0
1404,Categorize Faces,0,0
1404,Categorize Faces,1,486
1404,Categorize Scenes,1,470
1404,Categorize Faces,1,695
1404,Categorize Faces,0,0
1404,Categorize Faces,1,879
1404,Categorize Scenes,1,512
1404,Categorize Faces,1,392
1404,Categorize Faces,1,623
1404,Irrelevant Scenes,1,597
1404,Irrelevant Scenes,1,373
1404,Relevant Faces,1,590
1404,Irrelevant Scenes,1,366
1404,Relevant Faces,1,455
1404,Relevant Faces,1,623
1404,Irrelevant Scenes,1,479
1404,Irrelevant Scenes,1,439
1404,Relevant Faces,1,496
1404,Relevant Faces,1,616
1404,Relevant Faces,1,471
1404,Irrelevant Scenes,1,352
1404,Relevant Faces,1,609
1404,Relevant Faces,1,537
1404,Relevant Faces,1,609
1404,Irrelevant Scenes,1,761
1404,Irrelevant Scenes,1,442
1404,Irrelevant Scenes,0,0
1404,Relevant Faces,1,626
1404,Irrelevant Scenes,0,0
1404,Relevant Scenes,1,586
1404,Relevant Scenes,1,778
1404,Irrelevant Faces,1,530
1404,Relevant Scenes,1,555
1404,Irrelevant Faces,1,514
1404,Irrelevant Faces,1,539
1404,Relevant Scenes,1,579
1404,Relevant Scenes,1,595
1404,Irrelevant Faces,1,532
1404,Irrelevant Faces,1,644
1404,Irrelevant Faces,1,420
1404,Relevant Scenes,0,821
1404,Irrelevant Faces,1,437
1404,Irrelevant Faces,1,565
1404,Irrelevant Faces,1,486
1404,Relevant Scenes,1,517
1404,Relevant Scenes,1,550
1404,Relevant Scenes,1,558
1404,Irrelevant Faces,1,526
1404,Relevant Scenes,1,551
1404,Categorize Scenes,1,470
1404,Categorize Scenes,1,358
1404,Categorize Faces,1,662
1404,Categorize Scenes,1,583
1404,Categorize Faces,1,447
1404,Categorize Faces,1,559
1404,Categorize Scenes,1,448
1404,Categorize Scenes,1,672
1404,Categorize Faces,1,432
1404,Categorize Faces,1,409
1404,Categorize Faces,1,464
1404,Categorize Scenes,1,600
1404,Categorize Faces,1,521
1404,Categorize Faces,1,785
1404,Categorize Faces,0,0
1404,Categorize Scenes,1,578
1404,Categorize Scenes,1,498
1404,Categorize Scenes,1,611
1404,Categorize Faces,1,907
1404,Categorize Scenes,0,451
1404,Both Scenes,1,554
1404,Both Scenes,1,493
1404,Both Faces,1,619
1404,Both Scenes,1,555
1404,Both Faces,1,467
1404,Both Faces,1,587
1404,Both Scenes,1,651
1404,Both Scenes,1,900
1404,Both Faces,1,652
1404,Both Faces,1,692
1404,Both Faces,1,494
1404,Both Scenes,1,749
1404,Both Faces,0,1006
1404,Both Faces,1,598
1404,Both Faces,1,581
1404,Both Scenes,1,862
1404,Both Scenes,1,646
1404,Both Scenes,1,615
1404,Both Faces,1,519
1404,Both Scenes,1,935
1405,Irrelevant Scenes,1,679
1405,Relevant Faces,1,539
1405,Relevant Faces,1,721
1405,Irrelevant Scenes,1,526
1405,Relevant Faces,1,546
1405,Irrelevant Scenes,1,453
1405,Irrelevant Scenes,1,664
1405,Irrelevant Scenes,1,533
1405,Relevant Faces,1,723
1405,Irrelevant Scenes,1,591
1405,Irrelevant Scenes,1,562
1405,Relevant Faces,1,928
1405,Irrelevant Scenes,1,709
1405,Irrelevant Scenes,1,538
1405,Relevant Faces,1,885
1405,Relevant Faces,1,696
1405,Relevant Faces,1,710
1405,Irrelevant Scenes,1,578
1405,Relevant Faces,1,1104
1405,Relevant Faces,1,763
1405,Relevant Scenes,1,533
1405,Irrelevant Faces,1,473
1405,Irrelevant Faces,1,863
1405,Relevant Scenes,1,837
1405,Irrelevant Faces,1,457
1405,Relevant Scenes,1,700
1405,Relevant Scenes,1,679
1405,Relevant Scenes,1,636
1405,Irrelevant Faces,1,617
1405,Relevant Scenes,1,597
1405,Relevant Scenes,1,680
1405,Irrelevant Faces,1,662
1405,Relevant Scenes,1,699
1405,Relevant Scenes,1,625
1405,Irrelevant Faces,1,596
1405,Irrelevant Faces,1,567
1405,Irrelevant Faces,1,485
1405,Relevant Scenes,1,497
1405,Irrelevant Faces,1,567
1405,Irrelevant Faces,1,601
1405,Categorize Scenes,1,606
1405,Categorize Faces,1,563
1405,Categorize Faces,1,584
1405,Categorize Scenes,1,542
1405,Categorize Faces,1,538
1405,Categorize Scenes,1,597
1405,Categorize Scenes,1,632
1405,Categorize Scenes,1,508
1405,Categorize Faces,1,642
1405,Categorize Scenes,1,559
1405,Categorize Scenes,1,618
1405,Categorize Faces,1,720
1405,Categorize Scenes,1,596
1405,Categorize Scenes,1,738
1405,Categorize Faces,1,644
1405,Categorize Faces,1,551
1405,Categorize Faces,1,509
1405,Categorize Scenes,1,546
1405,Categorize Faces,1,680
1405,Categorize Faces,1,579
1405,Both Scenes,1,931
1405,Both Faces,1,511
1405,Both Faces,1,645
1405,Both Scenes,1,667
1405,Both Faces,1,711
1405,Both Scenes,1,627
1405,Both Scenes,1,894
1405,Both Scenes,1,585
1405,Both Faces,1,783
1405,Both Scenes,1,699
1405,Both Scenes,1,766
1405,Both Faces,1,988
1405,Both Scenes,1,793
1405,Both Scenes,1,967
1405,Both Faces,1,754
1405,Both Faces,1,861
1405,Both Faces,1,810
1405,Both Scenes,1,719
1405,Both Faces,1,948
1405,Both Faces,1,751
1405,Irrelevant Faces,1,525
1405,Irrelevant Faces,1,467
1405,Relevant Scenes,1,576
1405,Irrelevant Faces,1,493
1405,Irrelevant Faces,1,487
1405,Irrelevant Faces,1,589
1405,Relevant Scenes,1,696
1405,Relevant Scenes,1,782
1405,Irrelevant Faces,1,523
1405,Relevant Scenes,1,649
1405,Relevant Scenes,1,676
1405,Irrelevant Faces,1,575
1405,Relevant Scenes,1,588
1405,Relevant Scenes,1,681
